ROOF AGE,Permit Number,Permit Type,Description,Address,LAT,LON
4,20210830442,Residential Roofing,Shingle off metal on re-roof,"1192 MARLOW ST, PORT CHARLOTTE FL 33952",27.012289157974344,-82.08023838
4,20210830590,Residential Roofing,REROOF SHINGLES AND FLAT DECK,"88 ANNAPOLIS LN, ROTONDA WEST FL 33947",26.885145072666113,-82.28185273
4,20210830575,Residential Roofing,SHINGLE REROOF 22 SQ 4/12 PITCH FL9777 FL10674,"1373 FARGO ST, PORT CHARLOTTE FL 33952",27.006986505507516,-82.11048896
4,20210830574,Residential Roofing,Roof Replacement of 46 squares due to wind damage,"26105 DOLMAN CT, PUNTA GORDA FL 33983",27.00726696233475,-82.02233131
4,20210830547,Commercial Roofing,REPLACE OLD TPO FLAT ROOF W NEW INSULATE TPO SYSTEM,"1460 S MCCALL RD, A, ENGLEWOOD FL 34223",26.938858107206343,-82.34383393
4,20210830581,Residential Roofing,Replace tile roof with SWB,"8365 PARKSIDE DR, ENGLEWOOD FL 34224",26.926399287194965,-82.30841063
4,20210830419,Residential Roofing,New shingle roof,"41 CLUBHOUSE PL, ROTONDA WEST FL 33947",26.905155146866736,-82.27825934
4,20210830440,Residential Roofing,"REROOF, SHINGLE TO SHINGLE, PITCH 4/12--35SQ.","21080 FIRWOOD TER, PORT CHARLOTTE FL 33954",27.02614983577022,-82.10462955
4,20210830432,Commercial Garage,GARAGE #2: NEW CONSTRUCTION FOR MFR,"15970 GRASSLAND LN, Punta Gorda FL 33982",26.799451163187275,-81.73420063
4,20210830572,Residential Roofing,SHINGLE REROOF 34 SQ 4/12 PITCH FLAT REROOF 2 SQ FL9777 FL10674 FL1654,"1090 BRISTOL ST, PORT CHARLOTTE FL 33952",27.015441846194005,-82.11489112
4,20210830580,Residential Roofing,Replace tile roof with SWB,"8376 PONDVIEW LN, ENGLEWOOD FL 34224",26.930812823472717,-82.30941777
4,20210830513,Residential Solar Photovoltaic,ROOF MOUNTED SOLAR PV SYSTEM INSTALL - 11.16 KW,"6500 GROVE BLVD, PUNTA GORDA FL 33982",26.93246085067144,-81.97245792
4,20210830452,Residential Single Family,New Construction Single Family Home,"13558 KETRIDGE AVE, PORT CHARLOTTE FL 33953",27.02977941216661,-82.22101595
4,20210830478,Residential Roofing,remove and reroof shingle,"18502 BRIGGS CIR, PORT CHARLOTTE FL 33948",26.961752014989564,-82.14281461
4,20210830483,Residential Single Family,New Construction Single Family Home.,"18702 ARAPAHOE CIR, PORT CHARLOTTE FL 33948",26.954938747644757,-82.14702603
4,20210830589,Residential Roofing,REROOF SHINGLES,"13553 BENNETT DR, PORT CHARLOTTE FL 33981",26.94239030726807,-82.22248079
4,20210830284,Residential Roofing,Shingle Re-Roof,"311 POMPANO TER, PUNTA GORDA FL 33950",26.916540126333423,-82.0496369
4,20210830429,Residential Roofing,Re-roof 34 sq shingle. 5/12 pitch. GAF:FL10124.1 & APOC:FL27076.16,"479 FOUNTAIN ST, PORT CHARLOTTE FL 33953",27.02174196484114,-82.20595553
4,20210830389,Residential Roofing,Replace shingle roof with SWB,"4074 N BEACH RD, ENGLEWOOD FL 34223",26.94197647853372,-82.37183386
4,20210830563,Residential Roofing,"Re Roof, Remove existing materials, Install new underlayment, Install new shingles (22sq), Install new membrane on flat roof (5sq)","262 CHAMBER ST, PORT CHARLOTTE FL 33948",26.977804321740603,-82.13017273
4,20210830369,Residential Lanai,Install screen Lanai with Composite roof on Exsiting Slab Permit #20210206445,"325 PORTO ALEGRE ST, PUNTA GORDA FL 33983",27.023977182094118,-81.99938195
4,20210830248,Residential Roofing,tear off the old shingles and replace a new roof,"10332 GULFSTREAM BLVD, ENGLEWOOD FL 34224",26.91781055703136,-82.27832027
4,20210830325,Residential Roofing,Shingle Re-Roof,"29 BUNKER PL, ROTONDA WEST FL 33947",26.894763912868168,-82.29221351
4,20210830276,Residential Roofing,"REROOF, SHINGLE TO SHINGLE, PITCH 4/12--39SQ.","2395 LAKE VIEW BLVD, PORT CHARLOTTE FL 33948",26.992935271511627,-82.12776947
4,20210830287,Residential Roofing,Shingle Re-Roof,"2 MANDERSHAW LN, PUNTA GORDA FL 33982",26.999792158445764,-81.8925628
4,20210830239,Residential Roofing,Reroof,"21275 GLENDALE AVE, PORT CHARLOTTE FL 33952",26.99852183,-82.09855646
4,20210830256,Residential Garage,"METAL BUILDING 18'X26' WITH CONCRETE PAD WITH 13.5'X16"" FOOTERS WITH 2 #5 REBAR 3000 PSI FIBER","510 SPRING LAKE BLVD, PORT CHARLOTTE FL 33952",26.984895688093626,-82.12150581
4,20210830391,Residential Lanai,Lot 19:  install mansard roof and screen panels on existing structure,"14100 MYAKKA AVE, 19, PORT CHARLOTTE FL 33953",26.966753562872423,-82.21875274
4,20210830347,Residential Roofing,Replace Old Shingles & by new one (Full replacement),"7222 ELDRIDGE ST, ENGLEWOOD FL 34224",26.92465018457792,-82.27734368
4,20210830376,Residential Lanai,"FOOTER, CONCRETE DECK EXTENSION ON TOP OF 60"" RETAINING WALL, ELITE ROOF, SCREEN ENCLOSURE WITH 3' PICK RAILING","521 PEEPLES DR, PUNTA GORDA FL 33950",26.900533585476296,-82.04925538
4,20210830411,Residential Roofing,Re-Roof Installation,"4287 MUNDELLA CIR, PORT CHARLOTTE FL 33948",26.967649566106456,-82.13632968
4,20210830345,Residential Roofing,SHINGLE & FLAT DECK ROOF REPLACEMENT,"22189 LITTLE FALLS AVE, PORT CHARLOTTE FL 33952",26.984996794540354,-82.08470161
4,20210830322,Residential Roofing,ROOF RECOVER (METAL),"20479 ALBURY DR, PORT CHARLOTTE FL 33952",26.99675552274381,-82.11123649
4,20210830278,Residential Roofing,Shingle Re-Roof,"864 BOUNDARY BLVD, ROTONDA WEST FL 33947",26.89434061424369,-82.24762452
4,20210830238,Residential Solar Photovoltaic,Installation of P/V Solar Panels on rooftop.,"276 ALLWORTHY ST, PORT CHARLOTTE FL 33954",27.02450358433703,-82.0727463
4,20210830271,Residential Roofing,"Roof replacement, asphalt shingle","13503 LONGWOOD AVE, PORT CHARLOTTE FL 33981",26.937442762314586,-82.2238159
4,20210830263,Residential Roofing,TEAR OFF EXISTING SHINGLE ROOF AND REPLACE WITH STANDING SEAM METAL ROOFING SYSTEM,"3767 PEACE RIVER DR, PUNTA GORDA FL 33983",26.972093496470524,-82.01188666
4,20210830315,Residential Roofing,Tera off the old Shingles and replace a new roof,"44 WHITE MARSH LN, ROTONDA WEST FL 33947",26.891164823213984,-82.25421909
4,20210830246,Residential Roofing,Replace shingle roof,"157 CONCORD DR, PORT CHARLOTTE FL 33952",26.97323031,-82.09696205
4,20210830530,Residential Roofing,Re-roof 32 sq shingle. 5/12 pitch,"487 FOUNTAIN ST, PORT CHARLOTTE FL 33953",27.021743741362386,-82.20570375
4,20210830339,Residential Roofing,Remove existing shingles down to sheathing and Install new shingles to roof.,"22095 BREEZESWEPT AVE, PORT CHARLOTTE FL 33952",27.00252341196514,-82.0876084
4,20210830396,Residential Roofing,Re-roof single family home using GAF shingles FL10124-R27 Peel and stick FL5259-R30 47 sq 5/12 pitch,"7051 PINEWOOD LN, PUNTA GORDA FL 33982",26.958333994256808,-81.97489927
4,20210830117,Residential Roofing,RE-ROOF SHINGLE,"17297 BLY AVE, PORT CHARLOTTE FL 33948",26.982811097846948,-82.16335301
4,20210830076,Residential Single Family,New Construction Single Family Residence,"15682 MARGO CIR, PORT CHARLOTTE FL 33981",26.913146958912954,-82.19538121
4,20210830091,Residential Roofing,remove and reroof shingle,"1324 DORCHESTER ST, PORT CHARLOTTE FL 33952",27.00834275802747,-82.10772698
4,20210829987,Residential Roofing,ROOF REPLACEMENT ASPHALT SHINGLE,"3495 PINETREE ST, PORT CHARLOTTE FL 33952",26.97580733,-82.10900886
4,20210830174,Residential Roofing,"Remove and replace roofing materials; re-nail plywood, install underlayment, install Concrete Tile.","4 AMBERJACK LN, PLACIDA FL 33946",26.852086989706663,-82.28385922
4,20210830240,Residential Roofing,"Tear off existing, renail decking, install underlayment and shingle roof system.","9431 EL CAMPO AVE, ENGLEWOOD FL 34224",26.918943321397418,-82.29238889
4,20210830128,Residential Miscellaneous,LOT 7:  replacing an existing aluminum roofover,"15550 BURNT STORE RD, 7, PUNTA GORDA FL 33955",26.80039393680137,-82.03623963
4,20210830057,Residential Lanai,"footers, concrete, elite composite roof with screen walls.","12142 STORKE AVE, PORT CHARLOTTE FL 33981",26.961118717086208,-82.25112154
4,20210830151,Residential Roofing,RE-ROOF SHINGLE,"881 SILVER SPRINGS TER, PORT CHARLOTTE FL 33948",26.993593196978356,-82.12598424
4,20210830157,Commercial Fence,863ft - 6ft galv. 11.5GA chain link fence with tension wire at bottom with 1 - 6ft x 24ft cantilever gate with solar operator Set in cement,"7200 HEALTH DR, ENGLEWOOD FL 34224",26.926065460861743,-82.33473211
4,20210830088,Residential Roofing,remove and reroof shingle on detached shed,"3032 SEAFARER DR, PUNTA GORDA FL 33983",26.98268705962132,-82.00553133
4,20210830083,Residential Roofing,remove and reroof shingle and flat (slope = 0.25/12),"3032 SEAFARER DR, PUNTA GORDA FL 33983",26.98268705962132,-82.00553133
4,20210830148,Residential Roofing,RE-ROOF SHINGLE,"1336 FRIZZELL LN, PORT CHARLOTTE FL 33948",27.006217886890276,-82.13861088
4,20210830180,Residential Roofing,Replace tile roof with SWB,"8354 PARKSIDE DR, ENGLEWOOD FL 34224",26.926803550161203,-82.30889127
4,20210830140,Residential Roofing,REMOVE EXISTING TILE ROOFING / REPLACE WITH TILE ROOFING,"14042 ROYAL POINTE DR, PORT CHARLOTTE FL 33953",26.96837000565329,-82.22134875
4,20210830138,Commercial Mechanical,"UNIT A4 - Change out 10-ton rooftop package unit, for unit A4 (restaurant).","8501 PLACIDA RD, A4, Placida FL 33946",26.859991365615304,-82.29978142
4,20210830092,Residential Roofing,remove and reroof shingle,"7367 MEMORIAL DR, PORT CHARLOTTE FL 33981",26.921505079900925,-82.25984194
4,20210830041,Residential Cage,"concrete, footers, slab with elite roof and cage","115 SIESTA RD, ROTONDA WEST FL 33947",26.914222723868374,-82.29507446
4,20210830175,Residential Single Family,New construction of single family residence,"15098 BUSWELL AVE, PORT CHARLOTTE FL 33953",27.019411077671133,-82.20230107
4,20210830135,Residential Garage,metal storage bldg,"7268 SPINNAKER BLVD, ENGLEWOOD FL 34224",26.923198573207934,-82.28813935
4,20210830166,Residential Roofing,tear-off and re-roof shingle,"4330 SANSEDRO ST, PORT CHARLOTTE FL 33948",26.96493533887152,-82.14842226
4,20210830143,Commercial Solar Photovoltaic,install 10.200 kW roof mounted pv solar system,"4210 DAY ST, PORT CHARLOTTE FL 33948",26.96812067379576,-82.14500435
4,20210830120,Residential Roofing,Replace Shingle & Modified Roofing Systems & Repair/Replace Rotten Fascia Boards,"187 GLENRIDGE AVE, PORT CHARLOTTE FL 33952",26.979095473973356,-82.10897063
4,20210830099,Residential Roofing,remove and reroof shingle,"16 MOCHA CT, PUNTA GORDA FL 33983",27.031299519323948,-82.01416023
4,20210830125,Residential Roofing,remove and reroof shingle,"3761 PEACE RIVER DR, PUNTA GORDA FL 33983",26.972234818871573,-82.0116424
4,20210829911,Residential Roofing,Remove and replace existing shingle  and flat roof,"11380 PEPPERDINE ST, PUNTA GORDA FL 33955",26.862909437832982,-82.01055398
4,20210829972,Residential Roofing,Replace tile roof with SWB,"3199 VILLAGE LN, PORT CHARLOTTE FL 33953",26.982763180491986,-82.21795659
4,20210829879,Residential Roofing,Shingle tear off and replace of 24 squares at a 3:12 pitch using FL9777 and FL 10674,"5289 CRESTLINE TER, PORT CHARLOTTE FL 33981",26.95255848544361,-82.24263771
4,20210829825,Residential Roofing,SHINGLE RE-ROOF,"146 CUIABA DR, PUNTA GORDA FL 33983",27.027755728829778,-82.00266268
4,20210829886,Residential Solar Photovoltaic,ROOF MOUNTED SOLAR PV SYSTEM INSTALL - 8.28 KW,"20439 PEACHLAND BLVD, PORT CHARLOTTE FL 33954",27.01746630699543,-82.10965922
4,20210829818,Residential Roofing,remove and reroof shingle and flat (slope = 0.25/12),"13561 LONGWOOD AVE, PORT CHARLOTTE FL 33981",26.93727124234007,-82.22222906
4,20210829829,Residential Roofing,SHINGLE RE-ROOF,"160 CUIABA DR, PUNTA GORDA FL 33983",27.027238739146796,-82.00263983
4,20210829933,Residential Roofing,Shingle Re-Roof,"11302 FIRST AVE, PUNTA GORDA FL 33955",26.866832723953053,-82.00006101
4,20210830093,Residential Roofing,Reroof - Tear off existing roof and underlayment.  Install new underlayment and shingle roof.,"484 HIPPEL ST, PORT CHARLOTTE FL 33954",27.018962907061304,-82.12194066
4,20210830316,Residential Roofing,TEAR OFF EXISTING SHINGLES TO DECK. RENAIL DECK TO CODE. DRY-IN WITH POLYGLASS MTS SECONDARY WATER BARIER. SUPPLY AND INSTALL NEW 5V-CRIMP METAL ROOF.,"102 CADDY RD, ROTONDA WEST FL 33947",26.887035234258605,-82.28149411
4,20210829887,Residential Roofing,SHINGLE TO 5V METAL AND FLAT RE-ROOF,"817 LINNAEN TER, PORT CHARLOTTE FL 33948",26.995174436950247,-82.12525177
4,20210831438,Residential Cage,screen lanai with composite roof,"5168 BRUNSWICK TER, PORT CHARLOTTE FL 33981",26.955423303931358,-82.23729707
4,20210829894,Residential Roofing,Remove and replace existing shingle roof,"801 CORDELE AVE, PORT CHARLOTTE FL 33948",26.981836356454718,-82.12564091
4,20210829805,Residential Roofing,Replace Old Shingles and flat roof by new one .(Full Replacement),"21085 ALPINE AVE, PORT CHARLOTTE FL 33952",27.010769007728637,-82.10424043
4,20210829973,Residential Miscellaneous,Lot 64:  replacing an existing aluminum roofover,"14880 TAMIAMI TRL, 64, PUNTA GORDA FL 33955",26.81129060409012,-81.9568252
4,20210830477,Residential Roofing,38 Square Shingle Roof Replacement,"7 PEBBLE BEACH RD, ROTONDA WEST FL 33947",26.896404265984124,-82.28054813
4,20210829838,Residential Roofing,Re-roof of primary dwelling,"26477 VALPARAISO DR, PUNTA GORDA FL 33983",27.029445692325954,-82.01026159
4,20210829928,Residential Roofing,Shingle Re-Roof - GUEST HOUSE,"4392 SIBLEY BAY ST, PORT CHARLOTTE FL 33980",26.96083453695401,-82.07315829
4,20210829903,Residential Roofing,RUBEROID ROOF SYSTEM (PEEL & STICK) RE-ROOF,"2321 EASY ST, PORT CHARLOTTE FL 33952",26.993980522007483,-82.09411614
4,20210829975,Residential Roofing,35 Square Roof Replacement (31sq Shingle + 4sq Flat),"1202 TALBOT ST, PORT CHARLOTTE FL 33952",27.011993425414587,-82.07749179
4,20210829920,Residential Roofing,Shingle & Flat Re-Roof - MAIN HOUSE,"4392 SIBLEY BAY ST, PORT CHARLOTTE FL 33980",26.96083453695401,-82.07315829
4,20210829772,Residential Single Family,New Construction - Single Family Residence,"222 CASTILE CT, PUNTA GORDA FL 33983",27.026393852355604,-82.03850558
4,20210829869,Residential Roofing,Shingle & Modified 3 ply Flat DeckRoof Replacement,"22181 LITTLE FALLS AVE, PORT CHARLOTTE FL 33952",26.98497577777667,-82.08493803
4,20210829946,Residential Roofing,Remove and replace existing shingle roof,"251 BAHIA BLANCA DR, PUNTA GORDA FL 33983",27.02486988030276,-82.03081517
4,20210830229,Residential Lanai,Remove & Replace pan roof on screen enclosure,"18530 AYRSHIRE CIR, PORT CHARLOTTE FL 33948",26.95488159849511,-82.14169318
4,20210829815,Residential Roofing,Reroof 56 sq Shingles,"2164 ULSTER CT, PUNTA GORDA FL 33983",26.998056362851514,-82.01097867
4,20210829891,Residential Solar Photovoltaic,ROOF MOUNTED SOLAR PV SYSTEM INSTALL - 9.36 KW,"832 CORDELE AVE, PORT CHARLOTTE FL 33948",26.982187298330267,-82.12681588
4,20210829908,Residential Roofing,Shingle Re-Roof,"19326 EDGEWATER DR, PORT CHARLOTTE FL 33948",26.973903717477157,-82.12973793
4,20210829906,Residential Roofing,Re roof shingle to shingle5/1235.33 SQGAF Shingle NOA 19-0312.04,"24148 BUCKINGHAM WAY, PORT CHARLOTTE FL 33980",27.00489617781429,-82.05193331
4,20210829773,Residential Solar Photovoltaic,Installation of P/V Solar Panels on rooftop.,"24675 BUCKINGHAM WAY, PORT CHARLOTTE FL 33980",27.00396184,-82.04038444
4,20210829795,Residential Roofing,"Tear off existing roof down to deck, Install new GAF shingle roof.","540 WEST TARPON BLVD NW, PORT CHARLOTTE FL 33952",26.98523339252011,-82.11431877
4,20210830374,Residential Roofing,34 Square Shingle Roof Replacement,"11378 STARFLOWER AVE, ENGLEWOOD FL 34224",26.930168033436416,-82.26039121
4,20210829836,Residential Roofing,Re-roof of primary dwelling,"421 LONDRINA DR, PUNTA GORDA FL 33983",27.02031133882119,-82.01851657
4,20210829791,Residential Roofing,Tear off the Old roof and re-place a new shingles roof,"3488 DWIGHT ST, PORT CHARLOTTE FL 33981",26.975784415136005,-82.24416356
4,20210829819,Residential Roofing,SHINGLE RE-ROOF,"437 DELANEY ST, PORT CHARLOTTE FL 33954",27.020406741589785,-82.08073431
4,20210829323,GM-Residential Fence (Zoning),INSTALL 6' HIGH METAL FENCE WITH 2 GATES,"324 COMSTOCK ST, PORT CHARLOTTE FL 33954",27.02319714533881,-82.06466675
4,COD-21-02325,CE - Code Enforcement (Not High Grass Only),Dump truck parked/stored on the property and in a residential area; and expired permit # 20191129266 for INSTALL ROOF MOUNTED SOLAR PV SYSTEM - 10.72KW; expired 10-13-2020.,"27400 VOYAGEUR DR, PUNTA GORDA FL 33983",26.988676114449802,-81.99610898
4,COD-21-02306,CE - Code Enforcement (Not High Grass Only),"GRASS IS OVER FOOT TALL, IT LOOKS LIKE IT'S VACANT, BIG LIMB FELL ON THE ROOF OF HOME SO ROOF IS CAVED IN, PLYWOOD ON WINDOWS, IT'S A MESS, AN EYESORE","361 YORKSHIRE ST, PORT CHARLOTTE FL 33954",27.022422801780408,-82.10358432
4,20210829867,Residential Roofing,Remove existing shingles down to sheathing.  Install new 5v metal roof mill finish,"18471 VAN NUYS CIR, PORT CHARLOTTE FL 33948",26.95780556315482,-82.14884191
4,20210829873,Residential Solar Photovoltaic,install solar photovoltaic to roof,"23428 PEACHLAND BLVD, PORT CHARLOTTE FL 33954",27.017709752891808,-82.06127923
4,20210829736,Residential Roofing,remove and install new fiberglass shingles,"15399 ARON CIR, PORT CHARLOTTE FL 33981",26.87613110395059,-82.19889064
4,20210829603,Residential Lanai,Screen room with insulated composite roof,"5929 GILLOT BLVD, PORT CHARLOTTE FL 33981",26.946630506641313,-82.22433476
4,20210829652,Residential Roofing,Roof replacement-shingle,"162 BROADMOOR LN, ROTONDA WEST FL 33947",26.898044551734756,-82.26811985
4,20210829706,Residential Roofing,remove and reroof tile,"21351 HARBORSIDE BLVD, PORT CHARLOTTE FL 33952",26.958597095367953,-82.09651186
4,20210829744,Residential Roofing,"REROOF, OC SHINGLE FL10674, APOC FL26482","18265 ROBINSON AVE, PORT CHARLOTTE FL 33948",26.972793510930455,-82.1478576
4,20210829637,Residential Roofing,"Remove existing, re-nail deck, install SWB, install tiles","4646 ARLINGTON DR, PLACIDA FL 33946",26.853857067037207,-82.28780362
4,20210829733,Residential Roofing,TILE TO SHINGLE RE-ROOF,"3048 SARGEANT ST, PORT CHARLOTTE FL 33948",26.98735610604849,-82.14874271
4,20210829678,Residential Miscellaneous,DEMO FRONT ENTRY AND REPLACE WITH GABLE ROOF WITH CONVENTIONAL FRAMING,"17536 VELLUM CIR, PUNTA GORDA FL 33955",26.77335369282303,-82.04276278
4,20210829728,Residential Solar Photovoltaic,install 16.065 kW roof mounted pv solar system,"1074 DARBY DR, PORT CHARLOTTE FL 33948",26.98759259,-82.13310247
4,20210829627,Residential Roofing,Replace shingle roof,"6358 CUTLER TER, PORT CHARLOTTE FL 33981",26.93551649005902,-82.22249609
4,20210829737,Residential Single Family,SFR NEW CONSTRUCTION,"18179 PETOSKEY CIR, PORT CHARLOTTE FL 33948",26.954093895000952,-82.15375526
4,20210829743,Residential Solar Photovoltaic,INSTALL PHOTOVOLTAIC SOLAR TO ROOF,"15107 BUSWELL AVE, PORT CHARLOTTE FL 33953",27.018915297376207,-82.20206447
4,20210829608,Residential Roofing,tear off existing shingles and replace with new shingle roofing system,"18163 PETOSKEY CIR, PORT CHARLOTTE FL 33948",26.95409217064093,-82.15326693
4,20210829764,Residential Roofing,RE-ROOFING SHINGLES TO SHINGLES,"19972 MIDWAY BLVD, PORT CHARLOTTE FL 33948",26.990447878488208,-82.12368007
4,20210829700,Residential Roofing,remove and reroof flat (slope = 0.5/12),"22101 MIDWAY BLVD, PORT CHARLOTTE FL 33952",26.999197029337598,-82.08747862
4,20210829697,Residential Roofing,REROOF MODIFIED FLAT DECK,"13280 FOWLER AVE, PORT CHARLOTTE FL 33981",26.937511539804003,-82.23067469
4,20210829647,Residential Roofing,tear off shingle roof and re roof with shingle due to storm,"25708 PRADA DR, PUNTA GORDA FL 33955",26.785791492405135,-82.02358244
4,20210829667,Residential Solar Photovoltaic,17.955KW PV SOLAR PANEL INSTALLATION ROOF MOUNTED,"20206 GLADSTONE AVE, PORT CHARLOTTE FL 33952",27.004280220697943,-82.11684412
4,20210829698,Residential Garage,METAL DETACHED GARAG 30X24 720 SQ FT,"5428 MONTEGO LN, PORT CHARLOTTE FL 33981",26.951370171950686,-82.23819736
4,20210829714,Residential Roofing,Roof replacement-shingle,"1601 PALACE CT, PORT CHARLOTTE FL 33980",27.010608733377456,-82.05197908
4,20210829663,Residential Roofing,Reroof addition with TPO membrane,"1415 SANDERLING DR, ENGLEWOOD FL 34224",26.93989185713603,-82.3144303
4,20210829685,Commercial Mechanical,UNIT 102 - REPLACING TWO EXISTING 5.0 TON RTU'S FOR 7.5 TON RTU'S. NEW CURB ADAPTERS AND ELECTRIC TO BE DONE. ELECTRICIAN AND ROOFER WILL SUBMIT SUB PERMITS.,"1900 TAMIAMI TRL, 102, Port Charlotte FL 33948",27.005430149333385,-82.13031774
4,20210829640,Residential Roofing,RUBEROID ROOF SYSTEM (PEEL & STICK) FLAT RE-ROOF ONLY,"1912 NUREMBERG BLVD, PUNTA GORDA FL 33983",27.006126392903752,-82.0238877
4,20210829702,Residential Roofing,SHINGLE AND FLAT RE-ROOF UNIT A ONLY,"3203 RIVERSIDE DR, A, PUNTA GORDA FL 33950",,
4,20210829657,Residential Roofing,Tear off/Replace with Shingles,"6314 COLISEUM BLVD, PORT CHARLOTTE FL 33981",26.942842444576492,-82.22637172
4,20210829738,Residential Single Family,SFR - NEW CONSTRUCTION,"21436 DAWSON AVE, PORT CHARLOTTE FL 33952",27.002056066130013,-82.09372707
4,20210829634,Residential Roofing,33 Square Shingle Roof Replacement,"2317 ACHILLES ST, PORT CHARLOTTE FL 33980",26.994121532859378,-82.06989296
4,20210829708,Residential Roofing,HOUSE - SHINGLE RE-ROOF-MAIN HOUSE,"5196 CRAWFORDSVILLE DR, PORT CHARLOTTE FL 33948",26.954038574201135,-82.14798733
4,20210829587,Residential Roofing,Shingle Replacement,"25176 ESTRADA CIR, PUNTA GORDA FL 33955",26.79401774796827,-82.03643043
4,20210829561,Residential Roofing,Re-roof metal,"29336 SAM WAY, PUNTA GORDA FL 33982",27.00112877761891,-81.96335057
4,20210829476,Residential Roofing,Install metal roof over existing shingle roof,"168 ROSE CIR, PUNTA GORDA FL 33982",27.03054429661411,-81.9652787
4,20210829469,Residential Roofing,Re-roof shingle & flat,"520 WOODLAND AVE, PORT CHARLOTTE FL 33952",26.975368591271252,-82.11761478
4,20210829558,Residential Roofing,Re-roof shingle,"231 ALLWORTHY ST, PORT CHARLOTTE FL 33954",27.025800729932893,-82.07327277
4,20210829444,Residential Lanai,LANAI W COMPOSITE ROOF,"1520 UPSHAW TER, PORT CHARLOTTE FL 33952",27.00387960685849,-82.08465578
4,20210829559,Residential Roofing,"ROOF RECOVER, SHINGLE OVER SHINGLE","2395 MONTPELIER RD, PUNTA GORDA FL 33983",26.99155231942959,-82.02462009
4,20210829498,Residential Solar Photovoltaic,INSTALL ROOF MOUNTED SOLAR PV SYSTEM,"130 EASTON DR, PORT CHARLOTTE FL 33952",26.97501750268753,-82.1023483
4,20210829527,Residential Roofing,"TEAR OFF EXISTING SHINGLES AND REPLACE WITH GAF TIMBERLINE HDZ SHINGLES FL # 10124-R29,30SQ, ROOF PITCH 5/12","113 SESAME RD W, ROTONDA WEST FL 33947",26.909965416403967,-82.30415341
4,20210829480,Residential Roofing,tear off shingle roof and re roof with shingle due to storm,"25491 DOREDO DR, PUNTA GORDA FL 33955",26.78661164,-82.02563482
4,20210829470,Residential Roofing,REROOF,"1269 RANDOLPH ST, PORT CHARLOTTE FL 33952",27.00989531225561,-82.10639191
4,20210829566,Commercial Roofing,Re-roof metal,"1459 LULLABY ST, PORT CHARLOTTE FL 33948",27.005386256870555,-82.15754699
4,20210829473,Residential Roofing,"TEAR OFF EXISTING SHINGLES AND REPLACE WITH GAF TIMBERLINE HDZ SHINGLES FL # 10124-R29,32SQ,ROOF PITCH 5/12","26359 VILLA MARIA DR, PUNTA GORDA FL 33983",27.02378273147773,-82.01393884
4,20210829554,Residential Roofing,Re-roof shingle,"270 FORTALEZA ST, PUNTA GORDA FL 33983",27.02455509,-82.00104526
4,20210829575,Residential Roofing,RE-ROOF SHINGLE,"2331 CANNOLOT BLVD, PORT CHARLOTTE FL 33948",26.994371366259188,-82.14829259
4,20210829475,Residential Roofing,Re-Roof,"4437 MEAGER CIR, PORT CHARLOTTE FL 33948",26.962858234828495,-82.13825229
4,20210829455,Residential Roofing,TEAR OFF RE ROOF SHINGLES,"13703 DRYSDALE AVE, PORT CHARLOTTE FL 33981",26.94574941156923,-82.21765907
4,20210829471,Residential Roofing,Re-Roof,"4066 YUCATAN CIR, PORT CHARLOTTE FL 33948",26.971912371371204,-82.13581841
4,20210829535,Residential Roofing,Tear off re roof shingles and flat roof,"244 ROTONDA CIR, ROTONDA WEST FL 33947",26.89219660058319,-82.254982
4,20210829590,Residential Roofing,tear off existing shingle roof system and install a new asphalt shingle roof system,"3363 IDLEWILD ST, PORT CHARLOTTE FL 33980",26.980396174656846,-82.07390602
4,20210829448,Residential Garage,24x25 ft garage metal bldg over concrete,"18396 LARAMIE AVE, PORT CHARLOTTE FL 33954",27.027910104641634,-82.14363091
4,20210829582,Residential Roofing,reroof shingle pitch'4/12 sqs'22 noa 16-1109.18  19-0506.02,"11187 FOURTH AVE, PUNTA GORDA FL 33955",26.867746458012896,-82.00571441
4,20210829508,Residential Roofing,Flat Reroof,"179 DARTMOUTH DR, PORT CHARLOTTE FL 33952",26.976444277010103,-82.10132602
4,20210829589,Residential Roofing,Tear off the old roof and Replace a new roof,"179 CADDY RD, ROTONDA WEST FL 33947",26.890585034242356,-82.28462978
4,20210829549,Residential Roofing,Re-roof shingle & modified,"22228 LITTLE FALLS AVE, PORT CHARLOTTE FL 33952",26.98546226729686,-82.08359519
4,20210829424,Residential Miscellaneous,OFFICE BUILDING replacing an existing aluminum roofover,"24437 HARBORVIEW RD, PORT CHARLOTTE FL 33980",26.967000989578466,-82.04450895
4,20210829586,Residential Roofing,New Roof Replacement,"16 SPORTSMAN CT, ROTONDA WEST FL 33947",26.903409864129745,-82.26564031
4,20210829434,Residential Roofing,Remove existing shingle roof. Install new shingle Roof System,"12031 HUNTER AVE, PORT CHARLOTTE FL 33953",27.026147723016372,-82.25415803
4,20210829332,Residential Roofing,Roof replacement-shingle,"24055 BUCKINGHAM WAY, PORT CHARLOTTE FL 33980",27.00415606425643,-82.04882814
4,20210829262,Residential Roofing,Reroof shingle to metal w/full SWR,"6299 ENGLAR LN, ENGLEWOOD FL 34224",26.937168090103008,-82.30297082
